,w_tqqq,w_spy,w_cash
2020-05-01,0.24531363660061206,0.25007647231534846,0.5046098910840395
2020-05-04,0.2588578181288031,0.24870208505699884,0.4924400968141979
2020-05-05,0.2504302884046154,0.24959492439500314,0.4999747872003814
2020-05-06,0.24987811862531456,0.24783762108173388,0.5022842602929515
2020-05-07,0.250171793756408,0.24990219271830794,0.49992601352528404
2020-05-08,0.2528559008566654,0.2498168614911252,0.4973272376522094
2020-05-11,0.40991136070711465,0.09895707419167936,0.49113156510120604
2020-05-12,0.3838134200387183,0.10061528662336165,0.51557129333792
2020-05-13,0.24251898439409073,0.2498555244259498,0.5076254911799595
2020-05-14,0.2584686202015291,0.25070792860052077,0.49082345119795007
2020-05-15,0.2603479908038442,0.24881621938774245,0.49083578980841336
2020-05-18,0.25231032201176995,0.25033306221561097,0.49735661577261897
2020-05-19,0.3976436868128264,0.09971535750105645,0.5026409556861172
2020-05-20,0.25397644686231846,0.24929579700331442,0.49672775613436704
2020-05-21,0.39208089933523643,0.10077589346632337,0.5071432071984402
2020-05-22,0.40333450771255747,0.09968888055918881,0.49697661172825375
2020-05-26,0.38810635852551095,0.10117880896525501,0.5107148325092339
2020-05-27,0.5059768496058202,0.0,0.4940231503941797
2020-05-28,0.5028148504341357,0.0,0.49718514956586435
2020-05-29,0.5083839929011624,0.0,0.49161600709883757
2020-06-01,0.5052155663938807,0.0,0.4947844336061193
2020-06-02,0.5035945823295307,0.0,0.4964054176704693
2020-06-03,0.5013601933468784,0.0,0.4986398066531216
2020-06-04,0.49599625134486525,0.0,0.5040037486551348
2020-06-05,0.5113487622816694,0.0,0.4886512377183306
2020-06-08,0.506336794979902,0.0,0.4936632050200979
2020-06-09,0.50825083325635,0.0,0.49174916674364993
2020-06-10,0.5035439048582259,0.0,0.4964560951417742
2020-06-11,0.4727189835654727,0.0,0.5272810164345273
2020-06-12,0.24331761038268215,0.2500193879582483,0.5066630016590695
2020-06-15,0.26324885936732956,0.2504948978502194,0.48625624278245116
2020-06-16,0.24856529163015195,0.24914081337939664,0.5022938949904514
2020-06-17,0.24880212211127725,0.2491150551312356,0.5020828227574871
2020-06-18,0.2518742367248171,0.25032264968571843,0.49780311358946444
2020-06-19,0.24514310864185349,0.2486488843799786,0.5062080069781679
2020-06-22,0.25608759242123835,0.24937845294417363,0.494533954634588
2020-06-23,0.2510985262288347,0.2488681976583041,0.5000332761128612
2020-06-24,0.24157333741408415,0.2496616731341945,0.5087649894517214
2020-06-25,0.25415149035864587,0.25072629236689853,0.49512221727445566
2020-06-26,0.23821712160779443,0.2505265896355078,0.5112562887566978
2020-06-29,0.2558796838234032,0.24970776982794257,0.49441254634865417
2020-06-30,0.2597508742895813,0.24910319103699594,0.4911459346734227
2020-07-01,0.4078142305166838,0.09894989485272299,0.4932358746305932
2020-07-02,1.0,0.0,0.0
2020-07-06,1.0,0.0,0.0
2020-07-07,1.0,0.0,0.0
2020-07-08,1.0,0.0,0.0
2020-07-09,1.0,0.0,0.0
2020-07-10,1.0,0.0,0.0
2020-07-13,1.0,0.0,0.0
2020-07-14,0.25850652932283485,0.2501027057837479,0.4913907648934173
2020-07-15,1.0,0.0,0.0
2020-07-16,0.502891215160299,0.0,0.49710878483970106
2020-07-17,0.4992856979370117,0.0,0.5007143020629883
2020-07-20,0.5182780949451679,0.0,0.4817219050548322
2020-07-21,1.0,0.0,0.0
2020-07-22,0.5014134386407194,0.0,0.49858656135928053
2020-07-23,0.48073209506579345,0.0,0.5192679049342065
2020-07-24,0.5042220084286712,0.0,0.49577799157132874
2020-07-27,0.5077292799281933,0.0,0.49227072007180667
2020-07-28,0.492484120998215,0.0,0.507515879001785
2020-07-29,0.5040018011097759,0.0,0.4959981988902241
2020-07-30,0.5098348002727722,0.0,0.4901651997272277
2020-07-31,0.5001256756584851,0.0,0.4998743243415148
2020-08-03,1.0,0.0,0.0
2020-08-04,1.0,0.0,0.0
2020-08-05,1.0,0.0,0.0
2020-08-06,1.0,0.0,0.0
2020-08-07,1.0,0.0,0.0
2020-08-10,1.0,0.0,0.0
2020-08-11,1.0,0.0,0.0
2020-08-12,0.5119100472523694,0.0,0.4880899527476306
2020-08-13,1.0,0.0,0.0
2020-08-14,1.0,0.0,0.0
2020-08-17,1.0,0.0,0.0
2020-08-18,1.0,0.0,0.0
2020-08-19,1.0,0.0,0.0
2020-08-20,1.0,0.0,0.0
2020-08-21,1.0,0.0,0.0
2020-08-24,1.0,0.0,0.0
2020-08-25,1.0,0.0,0.0
2020-08-26,1.0,0.0,0.0
2020-08-27,0.7967290661245094,0.2032709338754905,0.0
2020-08-28,0.7999055426546328,0.20009445734536727,0.0
2020-08-31,0.8032762588142797,0.1967237411857204,0.0
2020-09-01,0.8025415073017437,0.1974584926982563,0.0
2020-09-02,0.7977610320171789,0.2022389679828212,0.0
2020-09-03,0.7850253894337222,0.2149746105662777,0.0
2020-09-04,0.24578126881903967,0.24967648019268143,0.5045422509882789
2020-09-08,0.245612040311614,0.2497140081290454,0.5046739515593406
2020-09-09,0.2539728409723427,0.24977345200410045,0.49625370702355687
2020-09-10,0.3788766733251482,0.10151144716200675,0.5196118795128449
2020-09-11,0.3900416457185389,0.10121534447465674,0.5087430098068045
2020-09-14,0.401731167300848,0.09995018028325092,0.49831865241590095
2020-09-15,0.4002733953810078,0.09972235795900551,0.5000042466599867
2020-09-16,0.4856236204466956,0.0,0.5143763795533044
2020-09-17,0.4077055046872272,0.09927740647633383,0.49301708883643897
2020-09-18,0.3878300833082978,0.10082888283675019,0.5113410338549521
2020-09-21,0.5144702892719072,0.0,0.4855297107280928
2020-09-22,0.40586492656454365,0.09945660749307754,0.4946784659423787
2020-09-23,0.47663117480747097,0.0,0.523368825192529
2020-09-24,0.40992995747835453,0.09892602516166864,0.4911440173599769
2020-09-25,0.41425719059514604,0.09916989629303341,0.48657291311182055
2020-09-28,0.5008300991152659,0.0,0.49916990088473406
2020-09-29,0.49782811989393644,0.0,0.5021718801060634
2020-09-30,0.504451034038938,0.0,0.4955489659610621
2020-10-01,0.5008406276403812,0.0,0.4991593723596188
2020-10-02,0.49529251176950956,0.0,0.5047074882304905
2020-10-05,0.40909821524140005,0.09938556102430011,0.49151622373429976
2020-10-06,0.3896727078391203,0.10047624670156886,0.5098510454593108
2020-10-07,0.40509485435184367,0.09979515433134917,0.49510999131680733
2020-10-08,0.3974900867309929,0.1006452064836487,0.5018647067853584
2020-10-09,0.5063881941307439,0.0,0.4936118058692562
2020-10-12,0.5096808313534701,0.0,0.4903191686465298
2020-10-13,0.49531270352992507,0.0,0.5046872964700749
2020-10-14,0.49152320524184984,0.0,0.5084767947581503
2020-10-15,0.5074729600263663,0.0,0.49252703997363373
2020-10-16,0.39213518138479864,0.100906453116253,0.5069583654989485
2020-10-19,0.3838326093698512,0.10105954048121565,0.5151078501489332
2020-10-20,0.3996637458284491,0.10003662367486561,0.5002996304966851
2020-10-21,0.3989115304107144,0.1000354783494632,0.5010529912398223
2020-10-22,0.3977220367531872,0.1007817801575261,0.5014961830892867
2020-10-23,0.39982791153680247,0.09999253542642716,0.5001795530367704
2020-10-26,0.39529255079659076,0.10011105448312047,0.5045963947202887
2020-10-27,0.252818442367947,0.24830677990601643,0.49887477772603656
2020-10-28,0.2372693842365426,0.25145185167245543,0.5112787640910021
2020-10-29,0.25594331976286083,0.2495668092593995,0.4944898709777397
2020-10-30,0.2409501801022578,0.2521209776590437,0.5069288422386985
2020-11-02,0.24638258128882592,0.251205806237058,0.502411612474116
2020-11-03,0.25486317579073187,0.24953740267250307,0.4955994215367652
2020-11-04,0.2556595965030489,0.2494106019482183,0.4949298015487327
2020-11-05,0.5020462414158208,0.0,0.4979537585841794
2020-11-06,0.5025392485728598,0.0,0.4974607514271403
2020-11-09,0.47730326823142,0.0,0.5226967317685799
2020-11-10,0.49512205233433687,0.0,0.5048779476656632
2020-11-11,0.5096945868905113,0.0,0.49030541310948855
2020-11-12,0.4940268034052022,0.0,0.5059731965947977
2020-11-13,0.5023535937611979,0.0,0.4976464062388019
2020-11-16,0.5063601878762173,0.0,0.4936398121237828
2020-11-17,0.49714439792421483,0.0,0.5028556020757852
2020-11-18,0.49558560209333163,0.0,0.5044143979066684
2020-11-19,0.5074955902956477,0.0,0.4925044097043522
2020-11-20,0.49522861679698693,0.0,0.5047713832030132
2020-11-23,0.49738038705001575,0.0,0.5026196129499843
2020-11-24,0.507398131141151,0.0,0.4926018688588491
2020-11-25,0.5021492987015483,0.0,0.4978507012984516
2020-11-27,0.5018675393898394,0.0,0.49813246061016064
2020-11-30,0.5004750792527688,0.0,0.4995249207472312
2020-12-01,0.5037421055819126,0.0,0.49625789441808743
2020-12-02,0.5040965952702139,0.0,0.49590340472978595
2020-12-03,1.0,0.0,0.0
2020-12-04,1.0,0.0,0.0
2020-12-07,1.0,0.0,0.0
2020-12-08,1.0,0.0,0.0
2020-12-09,1.0,0.0,0.0
2020-12-10,0.40799091161686474,0.09897405192231448,0.49303503646082075
2020-12-11,0.40231650839014904,0.09993219826105142,0.4977512933487994
2020-12-14,0.402645121335327,0.0986617922576263,0.49869308640704674
2020-12-15,0.40157811235240226,0.10023191743372573,0.49818997021387196
2020-12-16,0.4026762063443122,0.09963247001570011,0.49769132363998764
2020-12-17,0.40078642057100816,0.09993604519430108,0.49927753423469085
2020-12-18,1.0,0.0,0.0
2020-12-21,0.5059868686839949,0.0,0.49401313131600516
2020-12-22,0.399762906688563,0.09981980153221111,0.5004172917792258
2020-12-23,0.39644906972095356,0.10043016416728734,0.5031207661117589
2020-12-24,0.40230528052189174,0.09982319099729269,0.4978715284808157
2020-12-28,0.5010165655498321,0.0,0.49898343445016785
2020-12-29,0.4973399014363923,0.0,0.5026600985636078
2020-12-30,0.3973154437469868,0.10036872843274432,0.5023158278202687
2020-12-31,0.40180385933613094,0.10016821008543726,0.4980279305784318
2021-01-04,0.3870467715618031,0.10067563341055041,0.5122775950276465
2021-01-05,0.40779581639176615,0.0994213704706914,0.4927828131375425
2021-01-06,0.4009094258211931,0.1007111661057583,0.49837940807304854
2021-01-07,0.41017973270832025,0.0989559494186484,0.4908643178730313
2021-01-08,1.0,0.0,0.0
2021-01-11,0.49599105146158634,0.0,0.5040089485384137
2021-01-12,0.3986390032787496,0.10020037298778758,0.5011606237334628
2021-01-13,0.5041374206900955,0.0,0.49586257930990457
2021-01-14,0.4949494857174383,0.0,0.5050505142825616
2021-01-15,0.3947149818330409,0.10065311683753643,0.5046319013294226
2021-01-19,0.40470427289951705,0.09928369011699487,0.49601203698348806
2021-01-20,1.0,0.0,0.0
2021-01-21,1.0,0.0,0.0
2021-01-22,1.0,0.0,0.0
2021-01-25,1.0,0.0,0.0
2021-01-26,0.8002104031356447,0.1997895968643554,0.0
2021-01-27,1.0,0.0,0.0
2021-01-28,0.5006913178073713,0.4993086821926288,0.0
2021-01-29,0.49177749846100216,0.5082225015389978,0.0
2021-02-01,0.25666076600319787,0.248886705911167,0.49445252808563517
2021-02-02,0.5035361557624016,0.4964638442375983,0.0
2021-02-03,0.7950713252067977,0.20492867479320234,0.0
2021-02-04,1.0,0.0,0.0
2021-02-05,1.0,0.0,0.0
2021-02-08,1.0,0.0,0.0
2021-02-09,1.0,0.0,0.0
2021-02-10,1.0,0.0,0.0
2021-02-11,1.0,0.0,0.0
2021-02-12,1.0,0.0,0.0
2021-02-16,1.0,0.0,0.0
2021-02-17,1.0,0.0,0.0
2021-02-18,1.0,0.0,0.0
2021-02-19,1.0,0.0,0.0
2021-02-22,0.4902656560310415,0.0,0.5097343439689586
2021-02-23,0.5108197358070974,0.0,0.4891802641929025
2021-02-24,0.5128272210610992,0.0,0.48717277893890065
2021-02-25,0.47896686725976284,0.0,0.5210331327402372
2021-02-26,0.39729188239439817,0.09958084070851182,0.50312727689709
2021-03-01,0.40879711588416895,0.09938202086253241,0.4918208632532986
2021-03-02,0.3872850967673304,0.10140210792383582,0.5113127953088338
2021-03-03,0.38139379967191805,0.10212597094881086,0.5164802293792711
2021-03-04,0.0,0.49701816225090156,0.5029818377490983
2021-03-05,0.0,0.5020743717644044,0.49792562823559555
2021-03-08,0.0,0.49808188990926516,0.5019181100907348
2021-03-09,0.0,0.5008537989255564,0.4991462010744435
2021-03-10,0.0,0.4999294109418484,0.5000705890581517
2021-03-11,0.5048943330952153,0.0,0.49510566690478464
2021-03-12,0.5038419901929122,0.0,0.4961580098070878
2021-03-15,0.507049292216531,0.0,0.4929507077834689
2021-03-16,0.4986841455571653,0.0,0.5013158544428348
2021-03-17,0.5105897521163553,0.0,0.48941024788364473
2021-03-18,0.4879428536551339,0.0,0.5120571463448661
2021-03-19,0.5035812127551674,0.0,0.49641878724483257
2021-03-22,0.5078046478571622,0.0,0.49219535214283794
2021-03-23,0.49409177941251015,0.0,0.5059082205874897
2021-03-24,0.48376311752156104,0.0,0.516236882478439
2021-03-25,0.5032005743931981,0.0,0.4967994256068018
2021-03-26,0.5113341415553888,0.0,0.4886658584446113
2021-03-29,0.501017871007144,0.0,0.49898212899285604
2021-03-30,0.5011188232390604,0.0,0.4988811767609395
2021-03-31,0.5068592090498134,0.0,0.49314079095018654
2021-04-01,0.5033063979483999,0.0,0.49669360205159996
2021-04-05,0.5086306212293673,0.0,0.49136937877063264
2021-04-06,0.5001479375652306,0.0,0.49985206243476943
2021-04-07,0.5028051166505155,0.0,0.4971948833494844
2021-04-08,1.0,0.0,0.0
2021-04-09,1.0,0.0,0.0
2021-04-12,1.0,0.0,0.0
2021-04-13,1.0,0.0,0.0
2021-04-14,1.0,0.0,0.0
2021-04-15,1.0,0.0,0.0
2021-04-16,1.0,0.0,0.0
2021-04-19,1.0,0.0,0.0
2021-04-20,1.0,0.0,0.0
2021-04-21,1.0,0.0,0.0
2021-04-22,1.0,0.0,0.0
2021-04-23,1.0,0.0,0.0
2021-04-26,1.0,0.0,0.0
2021-04-27,1.0,0.0,0.0
2021-04-28,1.0,0.0,0.0
2021-04-29,1.0,0.0,0.0
2021-04-30,1.0,0.0,0.0
2021-05-03,1.0,0.0,0.0
2021-05-04,0.49231977890518247,0.0,0.5076802210948177
2021-05-05,0.49281773608385415,0.0,0.507182263916146
2021-05-06,0.5061191790757864,0.0,0.49388082092421354
2021-05-07,1.0,0.0,0.0
2021-05-10,0.4836515745538376,0.0,0.5163484254461624
2021-05-11,0.5132448565125686,0.0,0.4867551434874316
2021-05-12,0.39316940977272724,0.09994279479285312,0.5068877954344196
2021-05-13,0.3983843471950218,0.10092731350431834,0.5006883393006599
2021-05-14,0.40755162848206694,0.09941156766569877,0.49303680385223436
2021-05-17,0.49957639610930776,0.0,0.5004236038906923
2021-05-18,0.49242990641281553,0.0,0.5075700935871844
2021-05-19,0.413151378532543,0.09859601500101256,0.4882526064664446
2021-05-20,0.4096940624272754,0.09907619800616203,0.49122973956656246
2021-05-21,0.39264011203849364,0.10083580361190182,0.5065240843496045
2021-05-24,0.40639927878083515,0.09929470513992647,0.49430601607923824
2021-05-25,0.497604138047577,0.0,0.502395861952423
2021-05-26,0.5010723397191269,0.0,0.49892766028087293
2021-05-27,0.4981124570577715,0.0,0.5018875429422284
2021-05-28,0.49953741431094195,0.0,0.500462585689058
2021-06-01,0.4944996052538395,0.0,0.5055003947461606
2021-06-02,0.5004165379492187,0.0,0.4995834620507814
2021-06-03,0.49853832107560614,0.0,0.5014616789243938
2021-06-04,0.5081863205452386,0.0,0.4918136794547613
2021-06-07,0.5035280593476288,0.0,0.49647194065237127
2021-06-08,0.4963137873363948,0.0,0.5036862126636051
2021-06-09,0.49711583635767576,0.0,0.5028841636423241
2021-06-10,0.5068525195112691,0.0,0.49314748048873097
2021-06-11,1.0,0.0,0.0
2021-06-14,1.0,0.0,0.0
2021-06-15,1.0,0.0,0.0
2021-06-16,1.0,0.0,0.0
2021-06-17,0.5116037035956866,0.0,0.4883962964043134
2021-06-18,1.0,0.0,0.0
2021-06-21,0.8010009813787611,0.19899901862123903,0.0
2021-06-22,1.0,0.0,0.0
2021-06-23,1.0,0.0,0.0
2021-06-24,1.0,0.0,0.0
2021-06-25,1.0,0.0,0.0
2021-06-28,1.0,0.0,0.0
2021-06-29,1.0,0.0,0.0
2021-06-30,1.0,0.0,0.0
2021-07-01,1.0,0.0,0.0
2021-07-02,1.0,0.0,0.0
2021-07-06,1.0,0.0,0.0
2021-07-07,1.0,0.0,0.0
2021-07-08,1.0,0.0,0.0
2021-07-09,1.0,0.0,0.0
2021-07-12,1.0,0.0,0.0
2021-07-13,1.0,0.0,0.0
2021-07-14,1.0,0.0,0.0
2021-07-15,1.0,0.0,0.0
2021-07-16,1.0,0.0,0.0
2021-07-19,1.0,0.0,0.0
2021-07-20,0.8019769145004576,0.19802308549954253,0.0
2021-07-21,1.0,0.0,0.0
2021-07-22,1.0,0.0,0.0
2021-07-23,1.0,0.0,0.0
2021-07-26,1.0,0.0,0.0
2021-07-27,1.0,0.0,0.0
2021-07-28,1.0,0.0,0.0
2021-07-29,1.0,0.0,0.0
2021-07-30,1.0,0.0,0.0
2021-08-02,1.0,0.0,0.0
2021-08-03,1.0,0.0,0.0
2021-08-04,1.0,0.0,0.0
2021-08-05,1.0,0.0,0.0
2021-08-06,1.0,0.0,0.0
2021-08-09,1.0,0.0,0.0
2021-08-10,1.0,0.0,0.0
2021-08-11,1.0,0.0,0.0
2021-08-12,1.0,0.0,0.0
2021-08-13,1.0,0.0,0.0
2021-08-16,1.0,0.0,0.0
2021-08-17,1.0,0.0,0.0
2021-08-18,1.0,0.0,0.0
2021-08-19,0.8035855370998053,0.19641446290019468,0.0
2021-08-20,0.8022504957858099,0.1977495042141902,0.0
2021-08-23,1.0,0.0,0.0
2021-08-24,1.0,0.0,0.0
2021-08-25,1.0,0.0,0.0
2021-08-26,1.0,0.0,0.0
2021-08-27,1.0,0.0,0.0
2021-08-30,1.0,0.0,0.0
2021-08-31,1.0,0.0,0.0
2021-09-01,1.0,0.0,0.0
2021-09-02,1.0,0.0,0.0
2021-09-03,1.0,0.0,0.0
2021-09-07,1.0,0.0,0.0
2021-09-08,1.0,0.0,0.0
2021-09-09,1.0,0.0,0.0
2021-09-10,1.0,0.0,0.0
2021-09-13,0.7973763930019077,0.20262360699809231,0.0
2021-09-14,1.0,0.0,0.0
2021-09-15,1.0,0.0,0.0
2021-09-16,1.0,0.0,0.0
2021-09-17,1.0,0.0,0.0
2021-09-20,0.3966369843040173,0.10039858504674777,0.5029644306492348
2021-09-21,0.39720044741663607,0.0999097852875233,0.5028897672958406
2021-09-22,0.4046177213755488,0.09957338818199157,0.49580889044245974
2021-09-23,0.40395074744656656,0.09996749244538305,0.49608176010805044
2021-09-24,0.5054721616440566,0.0,0.4945278383559434
2021-09-27,0.5002892262677365,0.0,0.49971077373226347
2021-09-28,0.48786398905842054,0.0,0.5121360109415795
2021-09-29,0.396350010472359,0.10046573048815557,0.5031842590394854
2021-09-30,0.39453855341680144,0.09957985392956321,0.5058815926536354
2021-10-01,0.40272821817014226,0.10017198304637671,0.497099798783481
2021-10-04,0.3885433495967028,0.10105287784946523,0.5104037725538318
2021-10-05,0.40694677077714797,0.099389142685636,0.493664086537216
2021-10-06,0.41082722577668745,0.0992663407157114,0.48990643350760116
2021-10-07,0.40025360000096133,0.10000902844921568,0.49973737154982306
2021-10-08,0.49382143173899623,0.0,0.5061785682610037
2021-10-11,0.4975849285973527,0.0,0.5024150714026473
2021-10-12,0.4944099359513005,0.0,0.5055900640486994
2021-10-13,0.5009720251391959,0.0,0.499027974860804
2021-10-14,0.5059426709896908,0.0,0.49405732901030924
2021-10-15,0.5020531992114947,0.0,0.4979468007885053
2021-10-18,0.5100901339341148,0.0,0.48990986606588516
2021-10-19,0.5031878770320799,0.0,0.4968121229679202
2021-10-20,0.4980936521056931,0.0,0.5019063478943069
2021-10-21,0.5061279976855275,0.0,0.4938720023144725
2021-10-22,0.4961545172231673,0.0,0.5038454827768327
2021-10-25,0.5043845944571423,0.0,0.49561540554285766
2021-10-26,1.0,0.0,0.0
2021-10-27,1.0,0.0,0.0
2021-10-28,1.0,0.0,0.0
2021-10-29,1.0,0.0,0.0
2021-11-01,1.0,0.0,0.0
2021-11-02,1.0,0.0,0.0
2021-11-03,1.0,0.0,0.0
2021-11-04,1.0,0.0,0.0
2021-11-05,1.0,0.0,0.0
2021-11-08,1.0,0.0,0.0
2021-11-09,1.0,0.0,0.0
2021-11-10,1.0,0.0,0.0
2021-11-11,1.0,0.0,0.0
2021-11-12,1.0,0.0,0.0
2021-11-15,1.0,0.0,0.0
2021-11-16,1.0,0.0,0.0
2021-11-17,1.0,0.0,0.0
2021-11-18,1.0,0.0,0.0
2021-11-19,1.0,0.0,0.0
2021-11-22,1.0,0.0,0.0
2021-11-23,1.0,0.0,0.0
2021-11-24,1.0,0.0,0.0
2021-11-26,1.0,0.0,0.0
2021-11-29,0.8041804327666184,0.19581956723338145,0.0
2021-11-30,0.796274328515382,0.20372567148461793,0.0
2021-12-01,0.7901320929569259,0.20986790704307423,0.0
2021-12-02,0.2546449422481299,0.2508907428910989,0.49446431486077125
2021-12-03,0.3852362782955452,0.1013891566785212,0.5133745650259337
2021-12-06,0.25334926428817844,0.24984930735014874,0.49680142836167285
2021-12-07,0.4079603770252341,0.09935753556959716,0.49268208740516883
2021-12-08,0.40260537647872385,0.09971088441679166,0.4976837391044844
2021-12-09,0.4913639379316819,0.0,0.508636062068318
2021-12-10,0.502550709579011,0.0,0.497449290420989
2021-12-13,0.4890156880033488,0.0,0.5109843119966512
2021-12-14,0.5022285461284407,0.0,0.4977714538715592
2021-12-15,0.5168822861609752,0.0,0.48311771383902474
2021-12-16,0.4783382861445999,0.0,0.5216617138554002
2021-12-17,0.5032873897617056,0.0,0.4967126102382944
2021-12-20,0.5021797896129817,0.0,0.4978202103870184
2021-12-21,0.5096496154035883,0.0,0.49035038459641167
2021-12-22,0.5095517267752255,0.0,0.49044827322477447
2021-12-23,0.5050511179921454,0.0,0.49494888200785453
2021-12-27,0.5092516493344872,0.0,0.49074835066551276
2021-12-28,1.0,0.0,0.0
2021-12-29,0.4996641319431802,0.0,0.5003358680568198
2021-12-30,0.49810432249093034,0.0,0.5018956775090696
2021-12-31,0.49656674975272114,0.0,0.5034332502472788
2022-01-03,0.5048678354177392,0.0,0.4951321645822607
2022-01-04,0.4890725726905649,0.0,0.5109274273094351
2022-01-05,0.47910050633548346,0.0,0.5208994936645165
2022-01-06,0.5032266845528799,0.0,0.4967733154471201
2022-01-07,0.49175685812175174,0.0,0.5082431418782483
2022-01-10,0.5110443536496951,0.0,0.4889556463503049
2022-01-11,0.5127891811095787,0.0,0.48721081889042134
2022-01-12,0.49789661084200554,0.0,0.5021033891579945
2022-01-13,0.47860476513012395,0.0,0.5213952348698762
2022-01-14,0.0,0.5019062321204735,0.49809376787952653
2022-01-18,0.0,0.4982264278241925,0.5017735721758074
2022-01-19,0.0,0.49649404050612467,0.5035059594938754
2022-01-20,0.0,0.49611327040533043,0.5038867295946696
2022-01-21,0.0,0.49571044519831703,0.5042895548016829
2022-01-24,0.26130219375775876,0.24918233140063153,0.4895154748416097
2022-01-25,0.39585462773559144,0.10096394747782413,0.5031814247865846
2022-01-26,0.09452864510162436,0.39868043407575593,0.5067909208226198
2022-01-27,0.09432677735993172,0.3989137704983095,0.5067594521417588
2022-01-28,0.10586698201756413,0.4020778357600764,0.4920551822223596
2022-01-31,0.4186606510276122,0.09847122034578687,0.4828681286266009
2022-02-01,0.4020582108096793,0.10007491387148193,0.4978668753188388
2022-02-02,0.49722478718035884,0.0,0.5027752128196412
2022-02-03,0.4888850681292894,0.0,0.5111149318707107
2022-02-04,0.40741296828500084,0.09919744972899186,0.49338958198600724
2022-02-07,0.4927000996951682,0.0,0.5072999003048319
2022-02-08,0.5108508460254202,0.0,0.4891491539745798
2022-02-09,0.5057803412445119,0.0,0.4942196587554881
2022-02-10,0.4979260066281374,0.0,0.5020739933718626
2022-02-11,0.4754595746929043,0.0,0.5245404253070957
2022-02-14,0.10098335401823494,0.3991083967640016,0.4999082492177634
2022-02-15,0.1021458121917548,0.40022757719462965,0.4976266106136155
2022-02-16,0.5044910199252762,0.0,0.4955089800747239
2022-02-17,0.48409828301481705,0.0,0.515901716985183
2022-02-18,0.09658045161248477,0.3999336142752905,0.5034859341122248
2022-02-22,0.2497233926811814,0.24919497319004322,0.5010816341287753
2022-02-23,0.23194348406847354,0.25175872299970864,0.5162977929318178
2022-02-24,0.0,0.3594258006604969,0.640574199339503
2022-02-25,0.0,0.504692408449727,0.495307591550273
2022-02-28,0.0,0.5026477598163395,0.49735224018366053
2022-03-01,0.0,0.497075213611047,0.502924786388953
2022-03-02,0.0,0.5031714771845811,0.496828522815419
2022-03-03,0.09449531820225421,0.400018696160517,0.5054859856372289
2022-03-04,0.09798062609830684,0.4011140723255396,0.5009053015761536
2022-03-07,0.0909377155352166,0.3976440919051826,0.5114181925596007
2022-03-08,0.0,0.4979841391981566,0.5020158608018433
2022-03-09,0.0,0.351212445781011,0.648787554218989
2022-03-10,0.0,0.5017452959744435,0.4982547040255564
2022-03-11,0.0,0.3456939537728356,0.6543060462271644
2022-03-14,0.0,0.3478905406606837,0.6521094593393163
2022-03-15,0.0,0.35345016839084975,0.6465498316091502
2022-03-16,0.2625162101403075,0.24800268556656713,0.48948110429312525
2022-03-17,0.4115075931459187,0.09948806498010183,0.48900434187397945
2022-03-18,0.41687553453121856,0.09839002249545692,0.4847344429733246
2022-03-21,0.4996687189123842,0.0,0.5003312810876159
2022-03-22,0.5130299145004458,0.0,0.48697008549955434
2022-03-23,0.49532882189192334,0.0,0.5046711781080767
2022-03-24,0.5116195609459752,0.0,0.48838043905402495
2022-03-25,0.49951741419157064,0.0,0.5004825858084293
2022-03-28,0.5111645582251921,0.0,0.4888354417748079
2022-03-29,0.5042307971463027,0.0,0.4957692028536972
2022-03-30,0.49595488401116244,0.0,0.5040451159888376
2022-03-31,0.4896482111984898,0.0,0.5103517888015101
2022-04-01,0.4978514953704997,0.0,0.5021485046295003
2022-04-04,0.5132160350240927,0.0,0.4867839649759073
2022-04-05,0.4858833466858487,0.0,0.5141166533141512
2022-04-06,0.3950892666897038,0.1007488810839948,0.5041618522263015
2022-04-07,0.40338840107389884,0.10002592113704178,0.49658567778905927
2022-04-08,0.3937470731206091,0.10096695922780233,0.5052859676515886
2022-04-11,0.24424398305870243,0.2503291829877992,0.5054268339534983
2022-04-12,0.0,0.34753123838985256,0.6524687616101476
2022-04-13,0.0,0.35273075654338293,0.6472692434566171
2022-04-14,0.0,0.3470321757925706,0.6529678242074294
2022-04-18,0.0,0.3506035937244517,0.6493964062755484
2022-04-19,0.0,0.3537092539749565,0.6462907460250435
2022-04-20,0.0954126804181569,0.4009318847253593,0.5036554348564838
2022-04-21,0.09254722956868401,0.39802225327046625,0.5094305171608496
2022-04-22,0.0,0.3442902506237105,0.6557097493762895
2022-04-25,0.0,0.3525886044315667,0.6474113955684333
2022-04-26,0.0,0.3447598432591323,0.6552401567408677
2022-04-27,0.0,0.20001150353700853,0.7999884964629915
2022-04-28,0.0,0.20208599609098457,0.7979140039090156
2022-04-29,0.0,0.34371510455820453,0.6562848954417955
2022-05-02,0.0,0.20093467145573696,0.799065328544263
2022-05-03,0.0,0.20052782966382254,0.7994721703361775
2022-05-04,0.0,0.35646956382532086,0.6435304361746792
2022-05-05,0.09049572258626754,0.3984785241562364,0.511025753257496
2022-05-06,0.0,0.20009339322363817,0.7999066067763617
2022-05-09,0.0,0.1972535041952012,0.8027464958047987
2022-05-10,0.0,0.3469485875938137,0.6530514124061862
2022-05-11,0.0,0.19785594887907942,0.8021440511209206
2022-05-12,0.0,0.20121857453756004,0.7987814254624399
2022-05-13,0.0,0.20201553278700662,0.7979844672129933
